PGE_Temp,PGE_Solar,SCE_Temp,SCE_Solar,SDGE_Temp,SDGE_Solar,VEA_Temp,VEA_Solar,Date,HR
15.6,0.0,17.9,0.0,13.6,0.0,19.5,0.0,2025-04-08,23
15.0,0.0,17.2,0.0,13.0,0.0,18.7,0.0,2025-04-09,0
14.0,0.0,16.4,0.0,12.5,0.0,18.6,0.0,2025-04-09,1
12.9,0.0,15.7,0.0,12.2,0.0,18.1,0.0,2025-04-09,2
12.0,0.0,15.2,0.0,12.4,0.0,17.5,0.0,2025-04-09,3
11.6,0.0,14.7,0.0,12.4,0.0,16.8,0.0,2025-04-09,4
11.1,0.0,14.1,0.0,12.2,0.0,16.3,0.0,2025-04-09,5
10.7,0.0,12.8,0.0,11.9,0.0,16.0,0.0,2025-04-09,6
10.3,4.0,12.6,10.0,11.6,10.0,15.9,23.0,2025-04-09,7
11.7,107.0,14.3,144.0,12.4,117.0,18.8,188.0,2025-04-09,8
14.3,301.0,17.3,358.0,14.5,291.0,21.4,407.0,2025-04-09,9
17.2,499.0,21.2,567.0,17.4,569.0,23.4,613.0,2025-04-09,10
20.0,671.0,25.0,743.0,19.3,756.0,25.3,782.0,2025-04-09,11
22.4,799.0,28.0,867.0,20.1,885.0,27.1,897.0,2025-04-09,12
24.2,870.0,29.9,929.0,20.3,938.0,28.6,950.0,2025-04-09,13
25.6,879.0,30.2,923.0,20.2,917.0,29.8,934.0,2025-04-09,14
26.6,824.0,29.4,852.0,20.2,850.0,30.6,850.0,2025-04-09,15
27.1,712.0,28.2,717.0,19.9,709.0,30.8,708.0,2025-04-09,16
27.1,550.0,26.8,534.0,19.1,525.0,30.6,519.0,2025-04-09,17
26.8,357.0,25.3,322.0,17.2,310.0,30.1,302.0,2025-04-09,18
25.2,155.0,23.1,114.0,15.7,100.0,28.0,95.0,2025-04-09,19
23.1,15.0,20.9,3.0,14.8,1.0,26.4,1.0,2025-04-09,20
21.6,0.0,19.6,0.0,14.4,0.0,24.0,0.0,2025-04-09,21
19.5,0.0,18.7,0.0,13.9,0.0,22.4,0.0,2025-04-09,22
19.2,0.0,18.0,0.0,13.7,0.0,20.9,0.0,2025-04-09,23
18.1,0.0,17.2,0.0,13.2,0.0,20.1,0.0,2025-04-10,0
16.9,0.0,16.4,0.0,13.3,0.0,19.9,0.0,2025-04-10,1
16.0,0.0,15.5,0.0,13.2,0.0,19.2,0.0,2025-04-10,2
15.4,0.0,14.7,0.0,13.1,0.0,18.2,0.0,2025-04-10,3
14.5,0.0,14.1,0.0,13.0,0.0,17.6,0.0,2025-04-10,4
13.7,0.0,13.6,0.0,12.9,0.0,17.2,0.0,2025-04-10,5
13.1,0.0,13.1,0.0,12.2,0.0,18.0,0.0,2025-04-10,6
12.8,4.0,13.1,11.0,12.0,10.0,17.8,26.0,2025-04-10,7
14.2,111.0,14.6,149.0,12.6,97.0,21.1,193.0,2025-04-10,8
16.2,303.0,17.5,362.0,14.3,242.0,24.2,412.0,2025-04-10,9
18.6,465.0,21.2,574.0,17.8,560.0,26.4,617.0,2025-04-10,10
21.4,664.0,24.9,751.0,19.6,754.0,28.2,783.0,2025-04-10,11
23.5,729.0,28.0,868.0,20.0,883.0,29.7,896.0,2025-04-10,12
25.2,804.0,30.0,919.0,20.8,937.0,31.1,946.0,2025-04-10,13
26.1,714.0,30.9,913.0,21.2,924.0,32.0,929.0,2025-04-10,14
26.8,667.0,30.1,805.0,21.0,857.0,32.5,823.0,2025-04-10,15
27.0,580.0,28.2,652.0,21.0,721.0,32.4,606.0,2025-04-10,16
27.1,505.0,27.0,466.0,20.5,534.0,32.2,482.0,2025-04-10,17
26.6,348.0,26.1,320.0,19.7,316.0,31.9,306.0,2025-04-10,18
25.3,139.0,23.0,116.0,17.4,104.0,29.7,97.0,2025-04-10,19
23.0,15.0,20.7,4.0,15.9,2.0,27.5,1.0,2025-04-10,20
20.7,0.0,18.7,0.0,15.5,0.0,26.0,0.0,2025-04-10,21
18.8,0.0,17.4,0.0,15.2,0.0,23.4,0.0,2025-04-10,22
17.6,0.0,17.0,0.0,15.3,0.0,22.1,0.0,2025-04-10,23
16.4,0.0,16.6,0.0,14.5,0.0,21.3,0.0,2025-04-11,0
15.6,0.0,16.0,0.0,13.8,0.0,20.3,0.0,2025-04-11,1
14.5,0.0,15.4,0.0,13.0,0.0,19.9,0.0,2025-04-11,2
13.9,0.0,15.1,0.0,12.7,0.0,19.9,0.0,2025-04-11,3
13.9,0.0,14.6,0.0,12.2,0.0,19.8,0.0,2025-04-11,4
13.2,0.0,14.1,0.0,12.0,0.0,19.2,0.0,2025-04-11,5
13.6,0.0,13.3,0.0,11.1,0.0,18.9,0.0,2025-04-11,6
14.1,2.0,13.4,12.0,11.7,17.0,18.1,28.0,2025-04-11,7
14.6,101.0,15.1,150.0,14.1,173.0,21.6,199.0,2025-04-11,8
17.2,308.0,18.1,361.0,17.0,394.0,24.8,418.0,2025-04-11,9
19.7,488.0,22.1,574.0,19.8,607.0,27.1,623.0,2025-04-11,10
21.9,649.0,26.0,754.0,21.3,782.0,29.0,789.0,2025-04-11,11
23.6,779.0,29.3,878.0,21.9,903.0,30.6,903.0,2025-04-11,12
25.4,858.0,30.3,934.0,21.9,952.0,31.8,957.0,2025-04-11,13
26.6,873.0,29.9,931.0,20.7,934.0,32.5,941.0,2025-04-11,14
27.3,770.0,30.0,855.0,20.9,864.0,32.8,856.0,2025-04-11,15
27.6,624.0,29.7,711.0,21.6,729.0,32.7,714.0,2025-04-11,16
27.4,473.0,28.5,530.0,20.5,537.0,32.1,527.0,2025-04-11,17
26.3,299.0,27.1,333.0,19.1,314.0,31.3,307.0,2025-04-11,18
24.1,141.0,21.9,120.0,17.3,106.0,29.3,99.0,2025-04-11,19
21.8,16.0,19.9,4.0,15.2,2.0,27.4,1.0,2025-04-11,20
19.5,0.0,18.8,0.0,14.5,0.0,26.8,0.0,2025-04-11,21
17.7,0.0,18.5,0.0,14.3,0.0,25.9,0.0,2025-04-11,22
16.7,0.0,17.8,0.0,14.0,0.0,24.8,0.0,2025-04-11,23
15.5,0.0,17.0,0.0,13.5,0.0,23.4,0.0,2025-04-12,0
14.3,0.0,16.1,0.0,13.3,0.0,22.5,0.0,2025-04-12,1
13.4,0.0,15.3,0.0,13.3,0.0,21.6,0.0,2025-04-12,2
12.4,0.0,14.4,0.0,13.1,0.0,20.9,0.0,2025-04-12,3
11.7,0.0,13.7,0.0,12.9,0.0,20.2,0.0,2025-04-12,4
11.2,0.0,13.2,0.0,12.5,0.0,19.5,0.0,2025-04-12,5
10.6,0.0,12.8,0.0,12.0,0.0,19.4,0.0,2025-04-12,6
10.3,6.0,12.7,11.0,12.6,12.0,19.6,26.0,2025-04-12,7
11.4,120.0,13.7,126.0,13.0,77.0,22.1,198.0,2025-04-12,8
